model,eval_kind,precision,mode,variant_impl,variant_label,source_experiment,source_result_dir,collected_result_dir,ppl,group1_mean,arc_easy,hellaswag,piqa,winogrande
facebook-opt-6.7b,ppl,fp8,static_sq,pinn_fp8,pinn16,end2endacc_opt_6_7b_int8_ppl,${SOURCE_ROOT}/experiments/end2endacc_opt_6_7b_int8_ppl/results/2026-04-04_055648_12_static_sq_pinn_fp8_d16,${SOURCE_ROOT}/experiments/end2endacc_all_in_one/collected/end2endacc_opt_6_7b_int8_ppl/results/2026-04-04_055648_12_static_sq_pinn_fp8_d16,nan,,,,,
facebook-opt-6.7b,ppl,fp8,static_sq,pinn_fp8,pinn32,end2endacc_opt_6_7b_int8_ppl,${SOURCE_ROOT}/experiments/end2endacc_opt_6_7b_int8_ppl/results/2026-04-04_055804_14_static_sq_pinn_fp8_d32,${SOURCE_ROOT}/experiments/end2endacc_all_in_one/collected/end2endacc_opt_6_7b_int8_ppl/results/2026-04-04_055804_14_static_sq_pinn_fp8_d32,nan,,,,,
facebook-opt-6.7b,ppl,fp8,static_sq,pinn_fp8,pinn8,end2endacc_opt_6_7b_int8_ppl,${SOURCE_ROOT}/experiments/end2endacc_opt_6_7b_int8_ppl/results/2026-04-04_055532_10_static_sq_pinn_fp8_d8,${SOURCE_ROOT}/experiments/end2endacc_all_in_one/collected/end2endacc_opt_6_7b_int8_ppl/results/2026-04-04_055532_10_static_sq_pinn_fp8_d8,nan,,,,,
facebook-opt-6.7b,ppl,int8,dyn_sq,exact,exact,end2endacc_opt_6_7b_int8_ppl,${SOURCE_ROOT}/experiments/end2endacc_opt_6_7b_int8_ppl/results/2026-04-03_214346_01_dyn_sq_baseline,${SOURCE_ROOT}/experiments/end2endacc_all_in_one/collected/end2endacc_opt_6_7b_int8_ppl/results/2026-04-03_214346_01_dyn_sq_baseline,10.897624618771813,,,,,
facebook-opt-6.7b,ppl,int8,dyn_sq,pinn_fp,pinn16,end2endacc_opt_6_7b_int8_ppl,${SOURCE_ROOT}/experiments/end2endacc_opt_6_7b_int8_ppl/results/2026-04-03_215458_04_dyn_sq_pinn_fp_d16,${SOURCE_ROOT}/experiments/end2endacc_all_in_one/collected/end2endacc_opt_6_7b_int8_ppl/results/2026-04-03_215458_04_dyn_sq_pinn_fp_d16,10.868932125705959,,,,,
facebook-opt-6.7b,ppl,int8,dyn_sq,pinn_fp,pinn32,end2endacc_opt_6_7b_int8_ppl,${SOURCE_ROOT}/experiments/end2endacc_opt_6_7b_int8_ppl/results/2026-04-03_215638_06_dyn_sq_pinn_fp_d32,${SOURCE_ROOT}/experiments/end2endacc_all_in_one/collected/end2endacc_opt_6_7b_int8_ppl/results/2026-04-03_215638_06_dyn_sq_pinn_fp_d32,10.86805841967439,,,,,
facebook-opt-6.7b,ppl,int8,dyn_sq,pinn_fp,pinn8,end2endacc_opt_6_7b_int8_ppl,${SOURCE_ROOT}/experiments/end2endacc_opt_6_7b_int8_ppl/results/2026-04-03_214516_02_dyn_sq_pinn_fp_d8,${SOURCE_ROOT}/experiments/end2endacc_all_in_one/collected/end2endacc_opt_6_7b_int8_ppl/results/2026-04-03_214516_02_dyn_sq_pinn_fp_d8,10.827771175896657,,,,,
facebook-opt-6.7b,ppl,int8,dyn_sq,pinn_w8a8,pinn16,end2endacc_opt_6_7b_int8_ppl,${SOURCE_ROOT}/experiments/end2endacc_opt_6_7b_int8_ppl/results/2026-04-03_215608_05_dyn_sq_pinn_w8a8_d16,${SOURCE_ROOT}/experiments/end2endacc_all_in_one/collected/end2endacc_opt_6_7b_int8_ppl/results/2026-04-03_215608_05_dyn_sq_pinn_w8a8_d16,10.868065696950106,,,,,
facebook-opt-6.7b,ppl,int8,dyn_sq,pinn_w8a8,pinn32,end2endacc_opt_6_7b_int8_ppl,${SOURCE_ROOT}/experiments/end2endacc_opt_6_7b_int8_ppl/results/2026-04-03_215642_07_dyn_sq_pinn_w8a8_d32,${SOURCE_ROOT}/experiments/end2endacc_all_in_one/collected/end2endacc_opt_6_7b_int8_ppl/results/2026-04-03_215642_07_dyn_sq_pinn_w8a8_d32,10.850972364803976,,,,,
facebook-opt-6.7b,ppl,int8,dyn_sq,pinn_w8a8,pinn8,end2endacc_opt_6_7b_int8_ppl,${SOURCE_ROOT}/experiments/end2endacc_opt_6_7b_int8_ppl/results/2026-04-03_214945_03_dyn_sq_pinn_w8a8_d8,${SOURCE_ROOT}/experiments/end2endacc_all_in_one/collected/end2endacc_opt_6_7b_int8_ppl/results/2026-04-03_214945_03_dyn_sq_pinn_w8a8_d8,10.841883003013672,,,,,
facebook-opt-6.7b,ppl,int8,static_sq,exact,exact,end2endacc_opt_6_7b_int8_ppl,${SOURCE_ROOT}/experiments/end2endacc_opt_6_7b_int8_ppl/results/2026-04-03_232317_08_static_sq_baseline,${SOURCE_ROOT}/experiments/end2endacc_all_in_one/collected/end2endacc_opt_6_7b_int8_ppl/results/2026-04-03_232317_08_static_sq_baseline,10.921177257192172,,,,,
facebook-opt-6.7b,ppl,int8,static_sq,pinn_fp,pinn16,end2endacc_opt_6_7b_int8_ppl,${SOURCE_ROOT}/experiments/end2endacc_opt_6_7b_int8_ppl/results/2026-04-03_232317_11_static_sq_pinn_fp_d16,${SOURCE_ROOT}/experiments/end2endacc_all_in_one/collected/end2endacc_opt_6_7b_int8_ppl/results/2026-04-03_232317_11_static_sq_pinn_fp_d16,10.892524834955873,,,,,
facebook-opt-6.7b,ppl,int8,static_sq,pinn_fp,pinn32,end2endacc_opt_6_7b_int8_ppl,${SOURCE_ROOT}/experiments/end2endacc_opt_6_7b_int8_ppl/results/2026-04-03_232317_13_static_sq_pinn_fp_d32,${SOURCE_ROOT}/experiments/end2endacc_all_in_one/collected/end2endacc_opt_6_7b_int8_ppl/results/2026-04-03_232317_13_static_sq_pinn_fp_d32,10.895905170906264,,,,,
facebook-opt-6.7b,ppl,int8,static_sq,pinn_fp,pinn8,end2endacc_opt_6_7b_int8_ppl,${SOURCE_ROOT}/experiments/end2endacc_opt_6_7b_int8_ppl/results/2026-04-03_232317_09_static_sq_pinn_fp_d8,${SOURCE_ROOT}/experiments/end2endacc_all_in_one/collected/end2endacc_opt_6_7b_int8_ppl/results/2026-04-03_232317_09_static_sq_pinn_fp_d8,10.847224323421123,,,,,
facebook-opt-6.7b,ppl,int8,static_sq,pinn_w8a8,pinn16,end2endacc_opt_6_7b_int8_ppl,${SOURCE_ROOT}/experiments/end2endacc_opt_6_7b_int8_ppl/results/2026-04-03_232317_12_static_sq_pinn_w8a8_d16,${SOURCE_ROOT}/experiments/end2endacc_all_in_one/collected/end2endacc_opt_6_7b_int8_ppl/results/2026-04-03_232317_12_static_sq_pinn_w8a8_d16,10.897512146052595,,,,,
facebook-opt-6.7b,ppl,int8,static_sq,pinn_w8a8,pinn32,end2endacc_opt_6_7b_int8_ppl,${SOURCE_ROOT}/experiments/end2endacc_opt_6_7b_int8_ppl/results/2026-04-03_232317_14_static_sq_pinn_w8a8_d32,${SOURCE_ROOT}/experiments/end2endacc_all_in_one/collected/end2endacc_opt_6_7b_int8_ppl/results/2026-04-03_232317_14_static_sq_pinn_w8a8_d32,10.887520569555223,,,,,
facebook-opt-6.7b,ppl,int8,static_sq,pinn_w8a8,pinn8,end2endacc_opt_6_7b_int8_ppl,${SOURCE_ROOT}/experiments/end2endacc_opt_6_7b_int8_ppl/results/2026-04-03_232317_10_static_sq_pinn_w8a8_d8,${SOURCE_ROOT}/experiments/end2endacc_all_in_one/collected/end2endacc_opt_6_7b_int8_ppl/results/2026-04-03_232317_10_static_sq_pinn_w8a8_d8,10.874557495033715,,,,,
